value
10
7
10
9
10
8
10
9
10
6
10
9
10
8
10
9
10
7
10
9
10
8
10
9
10
11
3
10
9
10
8
10
9
10
7
10
9
10
8
10
9
10
6
10
9
10
8
10
9
10
7
10
9
10
8
10
9
10
5
10
9
10
8
10
9
10
7
10
9
10
8
10
9
10
6
10
9
10
8
10
9
10
7
10
9
10
8
10
9
10
11
4
10
9
10
8
10
9
10
7
10
9
10
8
10
9
10
6
10
9
10
8
10
9
10
7
10
9
10
8
10
9
10
11
5
10
9
10
8
10
9
10
7
10
9
10
8
10
9
10
6
10
9
10
8
10
9
10
7
10
9
10
8
10
9
10
11
2
10
9
10
8
10
9
10
7
10
9
10
8
10
9
10
6
10
9
10
8
10
9
10
7
10
9
10
8
10
9
10
5
10
9
10
8
10
9
10
7
10
9
10
8
10
9
10
6
10
9
10
8
10
9
10
7
10
9
10
8
10
9
10
11
4
10
9
10
8
10
9
10
7
10
9
10
8
10
9
10
6
10
9
10
8
10
9
10
7
10
9
10
8
10
9
10
11
5
10
9
10
8
10
9
10
7
10
9
10
8
10
9
10
6
10
9
10
8
10
9
10
7
10
9
10
8
10
9
10
11
3
10
9
10
8
10
9
10
7
10
9
10
8
10
9
10
6
10
9
10
8
10
9
10
7
10
9
10
8
10
9
10
5
10
9
10
8
10
9
10
7
10
9
10
8
10
9
10
6
10
9
10
8
10
9
10
7
10
9
10
8
10
9
10
11
4
10
9
10
8
10
9
10
7
10
9
10
8
10
9
10
6
10
9
10
8
10
9
10
7
10
9
10
8
10
9
10
11
5
10
9
10
8
10
9
10
7
10
9
10
8
10
9
10
6
10
9
10
8
10
9
10
7
10
9
10
8
10
9
10
11
1
10
9
10
8
10
9
10
7
10
9
10
8
10
9
10
6
10
9
10
8
10
9
10
7
10
9
10
8
10
9
10
5
10
9
10
8
10
9
10
7
10
9
10
8
10
9
10
6
10
9
10
8
10
9
10
7
10
9
10
8
10
9
10
11
4
10
9
10
8
10
9
10
7
10
9
10
8
10
9
10
6
10
9
10
8
10
9
10
7
10
9
10
8
10
9
10
5
10
9
10
8
10
9
10
7
10
9
10
8
10
9
10
6
10
9
10
8
10
9
10
7
10
9
10
8
10
9
10
11
3
10
9
10
8
10
9
10
7
10
9
10
8
10
9
10
6
10
9
10
8
10
9
10
7
10
9
10
8
10
9
10
5
10
9
10
8
10
9
10
7
10
9
10
8
10
9
10
6
10
9
10
8
10
9
10
7
10
9
10
8
10
9
10
11
4
10
9
10
8
10
9
10
7
10
9
10
8
10
9
10
6
10
9
10
8
10
9
10
7
10
9
10
8
10
9
10
11
5
10
9
10
8
10
9
10
7
10
9
10
8
10
9
10
6
10
9
10
8
10
9
10
7
10
9
10
8
10
9
10
11
2
10
9
10
8
10
9
10
7
10
9
10
8
10
9
10
6
10
9
10
8
10
9
10
7
10
9
10
8
10
9
10
5
10
9
10
8
10
9
10
7
10
9
10
8
10
9
10
6
10
9
10
8
10
9
10
7
10
9
10
8
10
9
10
11
4
10
9
10
8
10
9
10
7
10
9
10
8
10
9
10
6
10
9
10
8
10
9
10
7
10
9
10
8
10
9
10
11
5
10
9
10
8
10
9
10
7
10
9
10
8
10
9
10
6
10
9
10
8
10
9
10
7
10
9
10
8
10
9
10
11
3
10
9
10
8
10
9
10
7
10
9
10
8
10
9
10
6
10
9
10
8
10
9
10
7
10
9
10
8
10
9
10
5
10
9
10
8
10
9
10
7
10
9
10
8
10
9
10
6
10
9
10
8
10
9
10
7
10
9
10
8
10
9
10
11
4
10
9
10
8
10
9
10
7
10
9
10
8
10
9
10
6
10
9
10
8
10
9
10
7
10
9
10
8
10
9
10
11
5
10
9
10
8
10
9
10
7
10
9
10
8
10
9
10
6
10
9
10
8
10
9
10
7
10
9
10
8
10
9
10
11
8
9
7
8
9
6
8
9
7
9
8
9
5
8
9
7
8
9
6
8
9
7
9
8
9
4
8
9
7
8
9
6
8
9
7
9
8
9
5
8
9
7
8
9
6
8
9
7
9
8
9
3
8
9
7
8
9
6
8
9
7
9
8
9
5
8
9
7
8
9
6
8
9
7
9
8
9
4
8
9
7
8
9
6
8
9
7
9
8
9
5
8
9
7
8
9
6
8
9
7
9
8
9
2
8
9
7
8
9
6
8
9
7
9
8
9
5
8
9
7
8
9
6
8
9
7
9
8
9
4
8
9
7
8
9
6
8
9
7
9
8
9
5
8
9
7
8
9
6
8
9
7
9
8
9
3
8
9
7
8
9
6
8
9
7
9
8
9
5
8
9
7
8
9
6
8
9
7
9
8
9
4
8
9
7
8
9
6
8
9
7
9
8
9
5
8
9
7
8
9
6
8
9
7
9
8
9
1
8
9
7
8
9
6
8
9
7
9
8
9
5
8
9
7
8
9
6
8
9
7
9
8
9
4
8
9
7
8
9
6
8
9
7
9
8
9
5
8
9
7
8
9
6
8
9
7
9
8
9
3
8
9
7
8
9
6
8
9
7
9
8
9
5
8
9
7
8
9
6
8
9
7
9
8
9
4
8
9
7
8
9
6
8
9
7
9
8
9
5
8
9
7
8
9
6
8
9
7
9
8
9
2
8
9
7
8
9
6
8
9
7
9
8
9
5
8
9
7
8
9
6
8
9
7
9
8
9
4
8
9
7
8
9
6
8
9
7
9
8
9
5
8
9
7
8
9
6
8
9
7
9
8
9
3
8
9
7
8
9
6
8
9
7
9
8
9
5
8
9
7
8
9
6
8
9
7
9
8
9
4
8
9
7
8
9
6
8
9
7
9
8
9
5
8
9
7
8
9
6
8
9
7
9
8
9
9
8
9
7
9
8
9
10
6
9
8
9
10
7
9
8
9
10
5
9
8
9
7
9
8
9
10
6
9
8
9
10
7
9
8
9
10
4
9
8
9
7
9
8
9
10
6
9
8
9
10
7
9
8
9
10
5
9
8
9
10
7
9
8
9
10
6
9
8
9
10
7
9
8
9
10
3
9
8
9
7
9
8
9
10
6
9
8
9
10
7
9
8
9
10
5
9
8
9
10
7
9
8
9
10
6
9
8
9
10
7
9
8
9
10
4
9
8
9
7
9
8
9
10
6
9
8
9
10
7
9
8
9
10
5
9
8
9
10
7
9
8
9
10
6
9
8
9
10
7
9
8
9
10
2
9
8
9
7
9
8
9
10
6
9
8
9
10
7
9
8
9
10
5
9
8
9
10
7
9
8
9
10
6
9
8
9
10
7
9
8
9
10
4
9
8
9
7
9
8
9
10
6
9
8
9
10
7
9
8
9
10
5
9
8
9
10
7
9
8
9
10
6
9
8
9
10
7
9
8
9
10
3
9
8
9
7
9
8
9
10
6
9
8
9
10
7
9
8
9
10
5
9
8
9
10
7
9
8
9
10
6
9
8
9
10
7
9
8
9
10
4
9
8
9
7
9
8
9
10
6
9
8
9
10
7
9
8
9
10
5
9
8
9
10
7
9
8
9
10
6
9
8
9
10
7
9
8
9
10
1
9
8
9
7
9
8
9
10
6
9
8
9
10
7
9
8
9
10
5
9
8
9
7
9
8
9
10
6
9
8
9
10
7
9
8
9
10
4
9
8
9
7
9
8
9
10
6
9
8
9
10
7
9
8
9
10
5
9
8
9
10
7
9
8
9
10
6
9
8
9
10
7
9
8
9
10
3
9
8
9
7
9
8
9
10
6
9
8
9
10
7
9
8
9
10
5
9
8
9
10
7
9
8
9
10
6
9
8
9
10
7
9
8
9
10
4
9
8
9
7
9
8
9
10
6
9
8
9
10
7
9
8
9
10
5
9
8
9
10
7
9
8
9
10
6
9
8
9
10
7
9
8
9
10
2
9
8
9
7
9
8
9
10
6
9
8
9
10
7
9
8
9
10
5
9
8
9
10
7
9
8
9
10
6
9
8
9
10
7
9
8
9
10
4
9
8
9
7
9
8
9
10
6
9
8
9
10
7
9
8
9
10
5
9
8
9
10
7
9
8
9
10
6
9
8
9
10
7
9
8
9
10
3
9
8
9
7
9
8
9
10
6
9
8
9
10
7
9
8
9
10
5
9
8
9
10
7
9
8
9
10
6
9
8
9
10
7
9
8
9
10
4
9
8
9
7
9
8
9
10
6
9
8
9
10
7
9
8
9
10
5
9
8
9
10
7
9
8
9
10
6
9
8
9
10
7
9
8
9
10
6
5
6
7
4
6
5
6
7
3
6
5
6
7
4
6
5
6
7
2
6
5
6
7
4
6
5
6
7
3
6
5
6
7
4
6
7
5
6
7
1
6
5
6
7
4
6
5
6
7
3
6
5
6
7
4
6
7
5
6
7
2
6
5
6
7
4
6
5
6
7
3
6
5
6
7
4
6
7
5
6
7
7
6
7
8
5
7
6
7
8
4
7
6
7
8
5
7
6
7
8
3
7
6
7
8
5
7
6
7
8
4
7
6
7
8
5
7
8
6
7
8
2
7
6
7
8
5
7
6
7
8
4
7
6
7
8
5
7
6
7
8
3
7
6
7
8
5
7
6
7
8
4
7
6
7
8
5
7
8
6
7
8
1
7
6
7
8
5
7
6
7
8
4
7
6
7
8
5
7
6
7
8
3
7
6
7
8
5
7
6
7
8
4
7
6
7
8
5
7
8
6
7
8
2
7
6
7
8
5
7
6
7
8
4
7
6
7
8
5
7
6
7
8
3
7
6
7
8
5
7
6
7
8
4
7
6
7
8
5
7
8
6
7
8
9
8
9
7
9
8
9
10
6
9
8
9
7
9
8
9
10
5
9
8
9
7
9
8
9
10
6
9
8
9
7
9
8
9
10
4
9
8
9
7
9
8
9
10
6
9
8
9
7
9
8
9
10
5
9
8
9
7
9
8
9
10
6
9
8
9
10
7
9
8
9
10
3
9
8
9
7
9
8
9
10
6
9
8
9
7
9
8
9
10
5
9
8
9
7
9
8
9
10
6
9
8
9
10
7
9
8
9
10
4
9
8
9
7
9
8
9
10
6
9
8
9
7
9
8
9
10
5
9
8
9
7
9
8
9
10
6
9
8
9
10
7
9
8
9
10
2
9
8
9
7
9
8
9
10
6
9
8
9
7
9
8
9
10
5
9
8
9
7
9
8
9
10
6
9
8
9
7
9
8
9
10
4
9
8
9
7
9
8
9
10
6
9
8
9
7
9
8
9
10
5
9
8
9
7
9
8
9
10
6
9
8
9
10
7
9
8
9
10
3
9
8
9
7
9
8
9
10
6
9
8
9
7
9
8
9
10
5
9
8
9
7
9
8
9
10
6
9
8
9
10
7
9
8
9
10
4
9
8
9
7
9
8
9
10
6
9
8
9
7
9
8
9
10
5
9
8
9
7
9
8
9
10
6
9
8
9
10
7
9
8
9
10
1
9
8
9
7
9
8
9
10
6
9
8
9
7
9
8
9
10
5
9
8
9
7
9
8
9
10
6
9
8
9
7
9
8
9
10
4
9
8
9
7
9
8
9
10
6
9
8
9
7
9
8
9
10
5
9
8
9
7
9
8
9
10
6
9
8
9
10
7
9
8
9
10
3
9
8
9
7
9
8
9
10
6
9
8
9
7
9
8
9
10
5
9
8
9
7
9
8
9
10
6
9
8
9
10
7
9
8
9
10
4
9
8
9
7
9
8
9
10
6
9
8
9
7
9
8
9
10
5
9
8
9
7
9
8
9
10
6
9
8
9
10
7
9
8
9
10
2
9
8
9
7
9
8
9
10
6
9
8
9
7
9
8
9
10
5
9
8
9
7
9
8
9
10
6
9
8
9
10
7
9
8
9
10
4
9
8
9
7
9
8
9
10
6
9
8
9
7
9
8
9
10
5
9
8
9
7
9
8
9
10
6
9
8
9
10
7
9
8
9
10
3
9
8
9
7
9
8
9
10
6
9
8
9
7
9
8
9
10
5
9
8
9
7
9
8
9
10
6
9
8
9
10
7
9
8
9
10
4
9
8
9
7
9
8
9
10
6
9
8
9
7
9
8
9
10
5
9
8
9
7
9
8
9
10
6
9
8
9
10
7
9
8
9
10
8
7
8
6
8
7
8
5
8
7
8
6
8
7
8
9
4
8
7
8
6
8
7
8
9
5
8
7
8
6
8
7
8
9
3
8
7
8
6
8
7
8
5
8
7
8
6
8
7
8
9
4
8
7
8
6
8
7
8
9
5
8
7
8
6
8
7
8
9
2
8
7
8
6
8
7
8
5
8
7
8
6
8
7
8
9
4
8
7
8
6
8
7
8
9
5
8
7
8
6
8
7
8
9
3
8
7
8
6
8
7
8
5
8
7
8
6
8
7
8
9
4
8
7
8
6
8
7
8
9
5
8
7
8
6
8
7
8
9
1
8
7
8
6
8
7
8
5
8
7
8
6
8
7
8
9
4
8
7
8
6
8
7
8
9
5
8
7
8
6
8
7
8
9
3
8
7
8
6
8
7
8
5
8
7
8
6
8
7
8
9
4
8
7
8
6
8
7
8
9
5
8
7
8
6
8
7
8
9
2
8
7
8
6
8
7
8
5
8
7
8
6
8
7
8
9
4
8
7
8
6
8
7
8
9
5
8
7
8
6
8
7
8
9
3
8
7
8
6
8
7
8
5
8
7
8
6
8
7
8
9
4
8
7
8
6
8
7
8
9
5
8
7
8
6
8
7
8
9
1
9
8
9
10
7
9
8
9
10
6
9
8
9
10
7
9
8
9
10
5
9
8
9
10
7
9
8
9
10
6
9
8
9
10
7
9
10
8
9
10
4
9
8
9
10
7
9
8
9
10
6
9
8
9
10
7
9
10
8
9
10
5
9
8
9
10
7
9
8
9
10
6
9
8
9
10
7
9
10
8
9
10
3
9
8
9
10
7
9
8
9
10
6
9
8
9
10
7
9
10
8
9
10
5
9
8
9
10
7
9
8
9
10
6
9
8
9
10
7
9
10
8
9
10
4
9
8
9
10
7
9
8
9
10
6
9
8
9
10
7
9
10
8
9
10
5
9
8
9
10
7
9
8
9
10
6
9
8
9
10
7
9
10
8
9
10
2
9
8
9
10
7
9
8
9
10
6
9
8
9
10
7
9
10
8
9
10
5
9
8
9
10
7
9
8
9
10
6
9
8
9
10
7
9
10
8
9
10
4
9
8
9
10
7
9
8
9
10
6
9
8
9
10
7
9
10
8
9
10
5
9
8
9
10
7
9
8
9
10
6
9
8
9
10
7
9
10
8
9
10
3
9
8
9
10
7
9
8
9
10
6
9
8
9
10
7
9
10
8
9
10
5
9
8
9
10
7
9
8
9
10
6
9
8
9
10
7
9
10
8
9
10
4
9
8
9
10
7
9
8
9
10
6
9
8
9
10
7
9
10
8
9
10
5
9
8
9
10
7
9
8
9
10
6
9
8
9
10
7
9
10
8
9
10
1
9
8
9
10
7
9
8
9
10
6
9
8
9
10
7
9
10
8
9
10
5
9
8
9
10
7
9
8
9
10
6
9
8
9
10
7
9
10
8
9
10
4
9
8
9
10
7
9
8
9
10
6
9
8
9
10
7
9
10
8
9
10
5
9
8
9
10
7
9
8
9
10
6
9
8
9
10
7
9
10
8
9
10
3
9
8
9
10
7
9
8
9
10
6
9
8
9
10
7
9
10
8
9
10
5
9
8
9
10
7
9
8
9
10
6
9
8
9
10
7
9
10
8
9
10
4
9
8
9
10
7
9
8
9
10
6
9
8
9
10
7
9
10
8
9
10
5
9
8
9
10
7
9
8
9
10
6
9
8
9
10
7
9
10
8
9
10
2
9
8
9
10
7
9
8
9
10
6
9
8
9
10
7
9
10
8
9
10
5
9
8
9
10
7
9
8
9
10
6
9
8
9
10
7
9
10
8
9
10
4
9
8
9
10
7
9
8
9
10
6
9
8
9
10
7
9
10
8
9
10
5
9
8
9
10
7
9
8
9
10
6
9
8
9
10
7
9
10
8
9
10
3
9
8
9
10
7
9
8
9
10
6
9
8
9
10
7
9
10
8
9
10
5
9
8
9
10
7
9
8
9
10
6
9
8
9
10
7
9
10
8
9
10
4
9
8
9
10
7
9
8
9
10
6
9
8
9
10
7
9
10
8
9
10
5
9
8
9
10
7
9
8
9
10
6
9
8
9
10
7
9
10
8
9
10
8
7
8
6
8
7
8
9
5
8
7
8
9
6
8
7
8
9
4
8
7
8
9
6
8
7
8
9
5
8
7
8
9
6
8
7
8
9
3
8
7
8
6
8
7
8
9
5
8
7
8
9
6
8
7
8
9
4
8
7
8
9
6
8
7
8
9
5
8
7
8
9
6
8
7
8
9
2
8
7
8
6
8
7
8
9
5
8
7
8
9
6
8
7
8
9
4
8
7
8
9
6
8
7
8
9
5
8
7
8
9
6
8
7
8
9
3
8
7
8
6
8
7
8
9
5
8
7
8
9
6
8
7
8
9
4
8
7
8
9
6
8
7
8
9
5
8
7
8
9
6
8
7
8
9
1
8
7
8
6
8
7
8
9
5
8
7
8
9
6
8
7
8
9
4
8
7
8
9
6
8
7
8
9
5
8
7
8
9
6
8
7
8
9
3
8
7
8
6
8
7
8
9
5
8
7
8
9
6
8
7
8
9
4
8
7
8
9
6
8
7
8
9
5
8
7
8
9
6
8
7
8
9
2
8
7
8
6
8
7
8
9
5
8
7
8
9
6
8
7
8
9
4
8
7
8
9
6
8
7
8
9
5
8
7
8
9
6
8
7
8
9
3
8
7
8
6
8
7
8
9
5
8
7
8
9
6
8
7
8
9
4
8
7
8
9
6
8
7
8
9
5
8
7
8
9
6
8
7
8
9
8
9
7
9
8
9
6
8
9
7
9
8
9
5
8
9
7
9
8
9
6
9
8
9
7
9
8
9
4
8
9
7
9
8
9
6
9
8
9
7
9
8
9
5
8
9
7
9
8
9
6
9
8
9
7
9
8
9
3
8
9
7
9
8
9
6
9
8
9
7
9
8
9
5
8
9
7
9
8
9
6
9
8
9
7
9
8
9
4
8
9
7
9
8
9
6
9
8
9
7
9
8
9
5
8
9
7
9
8
9
6
9
8
9
7
9
8
9
2
8
9
7
9
8
9
6
8
9
7
9
8
9
5
8
9
7
9
8
9
6
9
8
9
7
9
8
9
4
8
9
7
9
8
9
6
9
8
9
7
9
8
9
5
8
9
7
9
8
9
6
9
8
9
7
9
8
9
3
8
9
7
9
8
9
6
9
8
9
7
9
8
9
5
8
9
7
9
8
9
6
9
8
9
7
9
8
9
4
8
9
7
9
8
9
6
9
8
9
7
9
8
9
5
8
9
7
9
8
9
6
9
8
9
7
9
8
9
1
8
9
7
9
8
9
6
8
9
7
9
8
9
5
8
9
7
9
8
9
6
9
8
9
7
9
8
9
4
8
9
7
9
8
9
6
9
8
9
7
9
8
9
5
8
9
7
9
8
9
6
9
8
9
7
9
8
9
3
8
9
7
9
8
9
6
9
8
9
7
9
8
9
5
8
9
7
9
8
9
6
9
8
9
7
9
8
9
4
8
9
7
9
8
9
6
9
8
9
7
9
8
9
5
8
9
7
9
8
9
6
9
8
9
7
9
8
9
2
8
9
7
9
8
9
6
9
8
9
7
9
8
9
5
8
9
7
9
8
9
6
9
8
9
7
9
8
9
4
8
9
7
9
8
9
6
9
8
9
7
9
8
9
5
8
9
7
9
8
9
6
9
8
9
7
9
8
9
3
8
9
7
9
8
9
6
9
8
9
7
9
8
9
5
8
9
7
9
8
9
6
9
8
9
7
9
8
9
4
8
9
7
9
8
9
6
9
8
9
7
9
8
9
5
8
9
7
9
8
9
6
9
8
9
7
9
8
9
9
10
8
9
10
7
9
10
8
10
9
10
6
9
10
8
10
9
10
7
9
10
8
10
9
10
5
9
10
8
10
9
10
7
9
10
8
10
9
10
6
9
10
8
10
9
10
7
9
10
8
10
9
10
4
9
10
8
10
9
10
7
9
10
8
10
9
10
6
9
10
8
10
9
10
7
9
10
8
10
9
10
5
9
10
8
10
9
10
7
9
10
8
10
9
10
6
9
10
8
10
9
10
7
9
10
8
10
9
10
3
9
10
8
10
9
10
7
9
10
8
10
9
10
6
9
10
8
10
9
10
7
9
10
8
10
9
10
5
9
10
8
10
9
10
7
9
10
8
10
9
10
6
9
10
8
10
9
10
7
9
10
8
10
9
10
4
9
10
8
10
9
10
7
9
10
8
10
9
10
6
9
10
8
10
9
10
7
9
10
8
10
9
10
5
9
10
8
10
9
10
7
9
10
8
10
9
10
6
9
10
8
10
9
10
7
9
10
8
10
9
10
2
9
10
8
9
10
7
9
10
8
10
9
10
6
9
10
8
10
9
10
7
9
10
8
10
9
10
5
9
10
8
10
9
10
7
9
10
8
10
9
10
6
9
10
8
10
9
10
7
9
10
8
10
9
10
4
9
10
8
10
9
10
7
9
10
8
10
9
10
6
9
10
8
10
9
10
7
9
10
8
10
9
10
5
9
10
8
10
9
10
7
9
10
8
10
9
10
6
9
10
8
10
9
10
7
9
10
8
10
9
10
3
9
10
8
10
9
10
7
9
10
8
10
9
10
6
9
10
8
10
9
10
7
9
10
8
10
9
10
5
9
10
8
10
9
10
7
9
10
8
10
9
10
6
9
10
8
10
9
10
7
9
10
8
10
9
10
4
9
10
8
10
9
10
7
9
10
8
10
9
10
6
9
10
8
10
9
10
7
9
10
8
10
9
10
5
9
10
8
10
9
10
7
9
10
8
10
9
10
6
9
10
8
10
9
10
7
9
10
8
10
9
10
1
9
10
8
9
10
7
9
10
8
10
9
10
6
9
10
8
10
9
10
7
9
10
8
10
9
10
5
9
10
8
10
9
10
7
9
10
8
10
9
10
6
9
10
8
10
9
10
7
9
10
8
10
9
10
4
9
10
8
10
9
10
7
9
10
8
10
9
10
6
9
10
8
10
9
10
7
9
10
8
10
9
10
5
9
10
8
10
9
10
7
9
10
8
10
9
10
6
9
10
8
10
9
10
7
9
10
8
10
9
10
3
9
10
8
10
9
10
7
9
10
8
10
9
10
6
9
10
8
10
9
10
7
9
10
8
10
9
10
5
9
10
8
10
9
10
7
9
10
8
10
9
10
6
9
10
8
10
9
10
7
9
10
8
10
9
10
4
9
10
8
10
9
10
7
9
10
8
10
9
10
6
9
10
8
10
9
10
7
9
10
8
10
9
10
5
9
10
8
10
9
10
7
9
10
8
10
9
10
6
9
10
8
10
9
10
7
9
10
8
10
9
10
2
9
10
8
10
9
10
7
9
10
8
10
9
10
6
9
10
8
10
9
10
7
9
10
8
10
9
10
5
9
10
8
10
9
10
7
9
10
8
10
9
10
6
9
10
8
10
9
10
7
9
10
8
10
9
10
4
9
10
8
10
9
10
7
9
10
8
10
9
10
6
9
10
8
10
9
10
7
9
10
8
10
9
10
5
9
10
8
10
9
10
7
9
10
8
10
9
10
6
9
10
8
10
9
10
7
9
10
8
10
9
10
3
9
10
8
10
9
10
7
9
10
8
10
9
10
6
9
10
8
10
9
10
7
9
10
8
10
9
10
5
9
10
8
10
9
10
7
9
10
8
10
9
10
6
9
10
8
10
9
10
7
9
10
8
10
9
10
4
9
10
8
10
9
10
7
9
10
8
10
9
10
6
9
10
8
10
9
10
7
9
10
8
10
9
10
5
9
10
8
10
9
10
7
9
10
8
10
9
10
6
9
10
8
10
9
10
7
9
10
8
10
9
10
9
10
8
9
10
7
9
10
8
10
9
10
6
9
10
8
9
10
7
9
10
8
10
9
10
5
9
10
8
9
10
7
9
10
8
10
9
10
6
9
10
8
10
9
10
7
9
10
8
10
9
10
4
9
10
8
9
10
7
9
10
8
10
9
10
6
9
10
8
10
9
10
7
9
10
8
10
9
10
5
9
10
8
9
10
7
9
10
8
10
9
10
6
9
10
8
10
9
10
7
9
10
8
10
9
10
3
9
10
8
9
10
7
9
10
8
10
9
10
6
9
10
8
9
10
7
9
10
8
10
9
10
5
9
10
8
9
10
7
9
10
8
10
9
10
6
9
10
8
10
9
10
7
9
10
8
10
9
10
4
9
10
8
9
10
7
9
10
8
10
9
10
6
9
10
8
10
9
10
7
9
10
8
10
9
10
5
9
10
8
9
10
7
9
10
8
10
9
10
6
9
10
8
10
9
10
7
9
10
8
10
9
10
2
9
10
8
9
10
7
9
10
8
10
9
10
6
9
10
8
9
10
7
9
10
8
10
9
10
5
9
10
8
9
10
7
9
10
8
10
9
10
6
9
10
8
10
9
10
7
9
10
8
10
9
10
4
9
10
8
9
10
7
9
10
8
10
9
10
6
9
10
8
10
9
10
7
9
10
8
10
9
10
5
9
10
8
9
10
7
9
10
8
10
9
10
6
9
10
8
10
9
10
7
9
10
8
10
9
10
3
9
10
8
9
10
7
9
10
8
10
9
10
6
9
10
8
9
10
7
9
10
8
10
9
10
5
9
10
8
9
10
7
9
10
8
10
9
10
6
9
10
8
10
9
10
7
9
10
8
10
9
10
4
9
10
8
9
10
7
9
10
8
10
9
10
6
9
10
8
10
9
10
7
9
10
8
10
9
10
5
9
10
8
9
10
7
9
10
8
10
9
10
6
9
10
8
10
9
10
7
9
10
8
10
9
10
1
9
10
8
9
10
7
9
10
8
10
9
10
6
9
10
8
9
10
7
9
10
8
10
9
10
5
9
10
8
9
10
7
9
10
8
10
9
10
6
9
10
8
10
9
10
7
9
10
8
10
9
10
4
9
10
8
9
10
7
9
10
8
10
9
10
6
9
10
8
10
9
10
7
9
10
8
10
9
10
5
9
10
8
9
10
7
9
10
8
10
9
10
6
9
10
8
10
9
10
7
9
10
8
10
9
10
3
9
10
8
9
10
7
9
10
8
10
9
10
6
9
10
8
9
10
7
9
10
8
10
9
10
5
9
10
8
9
10
7
9
10
8
10
9
10
6
9
10
8
10
9
10
7
9
10
